site,treatment,rep.num,time.rep,method,class,order,family,genus,species,morph,life.stage,count,date.deploy,date.recover,voucher.num,notes,group
MV,combo,5,4,pitfall,insecta,coleoptera,elateridae,,,1,adult,3,7.6.2023,7.13.2023,,,Elateridae
MV,combo,5,4,pitfall,insecta,coleoptera,carabidae,,,13,adult,1,7.6.2023,7.13.2023,,,Carabidae
MV,combo,5,4,pitfall,insecta,coleoptera,staphylinidae,stenus,,9,adult,1,7.6.2023,7.13.2023,,,Staphylinidae
MV,combo,5,4,pitfall,acari,oribatida,,,,1,adult,10,7.6.2023,7.13.2023,,,Oribatid Mites
MV,combo,5,4,pitfall,acari,astigmata,acaridae,,,1,adult,10,7.6.2023,7.13.2023,,,Non-Oribatid Mites
TT ,control,1,0,pitfall,diplopoda,spirobolida,,,,3,adult,4,5.11.2023,5.18.2023,,,Diplopoda
TT ,control,1,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,5.11.2023,5.18.2023,,,Carabidae
TT ,control,1,0,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,control,1,0,pitfall,insecta,coleoptera,carabidae,,,3,adult,5,5.11.2023,5.18.2023,,,Carabidae
TT ,control,1,0,pitfall,collembola,symphypleona,,,,3,adult,21,5.11.2023,5.18.2023,,,Collembola
TT ,control,1,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,control,1,0,pitfall,acari,mesostigmata,,,,1,adult,9,5.11.2023,5.18.2023,,,Predatory Mites
TT ,control,1,0,pitfall,acari,mesostigmata,,,,2,adult,2,5.11.2023,5.18.2023,,,Predatory Mites
TT ,control,1,0,pitfall,acari,araneae,,,,7,adult,3,5.11.2023,5.18.2023,,,Araneae
TT ,control,1,0,pitfall,collembola,symphypleona,,,,2,adult,5,5.11.2023,5.18.2023,,,Collembola
TT ,control,1,0,pitfall,insecta,coleoptera,carabidae,,,13,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT ,control,1,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT ,control,1,0,pitfall,acari,oribatida,,,,1,adult,72,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,control,1,0,pitfall,acari,oribatida,,,,2,adult,4,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,cloth,2,0,pitfall,collembola,symphypleona,,,,3,adult,34,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,2,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,4,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,2,0,pitfall,acari,mesostigmata,,,,1,adult,20,5.11.2023,5.18.2023,,,Predatory Mites
TT ,cloth,2,0,pitfall,acari,mesostigmata,,,,2,adult,4,5.11.2023,5.18.2023,,,Predatory Mites
TT ,cloth,2,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,3,5.11.2023,5.18.2023,,,Formicidae
TT ,cloth,2,0,pitfall,arachnida,araneae,,,,5,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,2,0,pitfall,collembola,symphypleona,,,,2,adult,4,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,2,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,3,5.11.2023,5.18.2023,,,Carabidae
TT ,cloth,2,0,pitfall,arachnida,araneae,,,,1,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,2,0,pitfall,arachnida,araneae,,,,7,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,2,0,pitfall,diplopoda,spirobolida,,,,3,adult,1,5.11.2023,5.18.2023,,,Diplopoda
TT ,cloth,2,0,pitfall,insecta,coleoptera,staphylinidae,,,14,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,2,0,pitfall,insecta,hymenoptera,formicidae,,,2,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT ,cloth,2,0,pitfall,acari,oribatida,,,,1,adult,152,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,cloth,2,0,pitfall,acari,oribatida,,,,2,adult,6,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,cloth,3,0,pitfall,diplopoda,spirobolida,,,,1,adult,2,5.11.2023,5.18.2023,,,Diplopoda
TT ,cloth,3,0,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT ,cloth,3,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,3,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,3,0,pitfall,collembola,symphypleona,,,,3,adult,25,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,3,0,pitfall,collembola,symphypleona,,,,2,adult,8,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,3,0,pitfall,acari,mesostigmata,,,,2,adult,5,5.11.2023,5.18.2023,,,Predatory Mites
TT ,cloth,3,0,pitfall,acari,mesostigmata,,,,1,adult,20,5.11.2023,5.18.2023,,,Predatory Mites
TT ,cloth,3,0,pitfall,collembola,entomobryromorpha,tomoceridae,,,6,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,3,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,4,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,3,0,pitfall,insecta,coleoptera,staphylinidae,,,14,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,3,0,pitfall,arachnida,araneae,,,,3,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,3,0,pitfall,arachnida,araneae,,,,4,adult,2,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,3,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,2,5.11.2023,5.18.2023,,,Formicidae
TT ,cloth,3,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,11,5.11.2023,5.18.2023,,,Carabidae
TT ,cloth,3,0,pitfall,collembola,poduromorpha,,,,4,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,3,0,pitfall,insecta,hymenoptera,formicidae,,,2,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT ,cloth,3,0,pitfall,insecta,coleoptera,elateridae,,,2,adult,1,5.11.2023,5.18.2023,,,Elateridae
TT ,cloth,3,0,pitfall,acari,oribatida,,,,1,adult,196,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,cloth,3,0,pitfall,acari,oribatida,,,,2,adult,11,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,cloth,3,0,pitfall,acari,astigmata,acaridae,,,1,adult,22,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,cloth,5,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,12,5.11.2023,5.18.2023,,,Carabidae
TT ,cloth,5,0,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,5,0,pitfall,diplopoda,spirobolida,,,,1,adult,2,5.11.2023,5.18.2023,,,Diplopoda
TT ,cloth,5,0,pitfall,collembola,entomobryromorpha,tomoceridae,,,6,adult,4,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,5,0,pitfall,collembola,symphypleona,,,,2,adult,8,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,5,0,pitfall,collembola,symphypleona,,,,3,adult,43,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,5,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,5,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,5,0,pitfall,arachnida,araneae,,,,7,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,5,0,pitfall,acari,prostigmata,bdellidae,,,3,adult,7,5.11.2023,5.18.2023,,,Predatory Mites
TT ,cloth,5,0,pitfall,acari,mesostigmata,,,,1,adult,6,5.11.2023,5.18.2023,,,Predatory Mites
TT ,cloth,5,0,pitfall,diplopoda,spirobolida,,,,1,adult,3,5.11.2023,5.18.2023,,,Diplopoda
TT ,cloth,5,0,pitfall,insecta,coleoptera,staphylinidae,,,5,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,5,0,pitfall,collembola,poduromorpha,,,,4,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,5,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT ,cloth,5,0,pitfall,arachnida,araneae,,,,5,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,5,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.11.2023,5.18.2023,,,Elateridae
TT ,cloth,5,0,pitfall,insecta,coleoptera,staphylinidae,,,11,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,5,0,pitfall,arachnida,araneae,,,,4,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,5,0,pitfall,insecta,coleoptera,staphylinidae,stenus,,9,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,5,0,pitfall,insecta,coleoptera,tenebrionidae,,,1,adult,1,5.11.2023,5.18.2023,,,
TT ,cloth,5,0,pitfall,acari,oribatida,,,,1,adult,23,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,cloth,5,0,pitfall,acari,oribatida,,,,2,adult,93,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,cloth,5,0,pitfall,acari,astigmata,acaridae,,,1,adult,536,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,bif,4,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,5.11.2023,5.18.2023,,,Carabidae
TT ,bif,4,0,pitfall,diplopoda,spirobolida,,,,1,adult,5,5.11.2023,5.18.2023,,,Diplopoda
TT ,bif,4,0,pitfall,collembola,poduromorpha,,,,4,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,bif,4,0,pitfall,acari,mesostigmata,,,,1,adult,14,5.11.2023,5.18.2023,,,Predatory Mites
TT ,bif,4,0,pitfall,collembola,symphypleona,,,,3,adult,31,5.11.2023,5.18.2023,,,Collembola
TT ,bif,4,0,pitfall,collembola,entomobryromorpha,tomoceridae,,,6,adult,2,5.11.2023,5.18.2023,,,Collembola
TT ,bif,4,0,pitfall,collembola,symphypleona,,,,2,adult,13,5.11.2023,5.18.2023,,,Collembola
TT ,bif,4,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,5,5.11.2023,5.18.2023,,,Collembola
TT ,bif,4,0,pitfall,acari,mesostigmata,,,,2,adult,2,5.11.2023,5.18.2023,,,Predatory Mites
TT ,bif,4,0,pitfall,arachnida,araneae,,,,5,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,bif,4,0,pitfall,arachnida,araneae,,,,1,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,bif,4,0,pitfall,diplopoda,spirobolida,,,,3,adult,1,5.11.2023,5.18.2023,,,Diplopoda
TT ,bif,4,0,pitfall,insecta,coleoptera,staphylinidae,,,5,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,bif,4,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,4,5.11.2023,5.18.2023,,,Formicidae
TT ,bif,4,0,pitfall,acari,oribatida,,,,1,adult,14,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,bif,4,0,pitfall,acari,oribatida,,,,2,adult,47,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,bif,4,0,pitfall,acari,astigmata,acaridae,,,1,adult,266,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,bif,1,0,pitfall,insecta,coleoptera,carabidae,,,4,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT ,bif,1,0,pitfall,diplopoda,spirobolida,,,,1,adult,1,5.11.2023,5.18.2023,,,Diplopoda
TT ,bif,1,0,pitfall,collembola,symphypleona,,,,3,adult,29,5.11.2023,5.18.2023,,,Collembola
TT ,bif,1,0,pitfall,collembola,symphypleona,,,,2,adult,10,5.11.2023,5.18.2023,,,Collembola
TT ,bif,1,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,3,5.11.2023,5.18.2023,,,Collembola
TT ,bif,1,0,pitfall,collembola,entomobryromorpha,tomoceridae,,,6,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,bif,1,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,11,5.11.2023,5.18.2023,,,Carabidae
TT ,bif,1,0,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT ,bif,1,0,pitfall,insecta,coleoptera,staphylinidae,stenus,,9,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,bif,1,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT ,bif,1,0,pitfall,collembola,poduromorpha,,,,4,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,bif,1,0,pitfall,collembola,entomobryromorpha,tomoceridae,,,6,adult,2,5.11.2023,5.18.2023,,,Collembola
TT ,bif,1,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.11.2023,5.18.2023,,,Elateridae
TT ,bif,1,0,pitfall,acari,mesostigmata,,,,1,adult,1,5.11.2023,5.18.2023,,,Predatory Mites
TT ,bif,1,0,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,bif,1,0,pitfall,acari,mesostigmata,,,,1,adult,2,5.11.2023,5.18.2023,,,Predatory Mites
TT ,bif,1,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,3,5.11.2023,5.18.2023,,,Staphylinidae
TT ,bif,1,0,pitfall,acari,mesostigmata,,,,2,adult,1,5.11.2023,5.18.2023,,,Predatory Mites
TT ,bif,1,0,pitfall,acari,oribatida,,,,1,adult,17,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,bif,1,0,pitfall,acari,oribatida,,,,2,adult,28,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,bif,1,0,pitfall,acari,astigmata,acaridae,,,1,adult,1,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,control,3,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,14,5.11.2023,5.18.2023,,,Carabidae
TT ,control,3,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,control,3,0,pitfall,collembola,symphypleona,,,,3,adult,38,5.11.2023,5.18.2023,,,Collembola
TT ,control,3,0,pitfall,acari,prostigmata,uropodidae,,,5,adult,1,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,control,3,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,5,5.11.2023,5.18.2023,,,Collembola
TT ,control,3,0,pitfall,collembola,symphypleona,,,,2,adult,4,5.11.2023,5.18.2023,,,Collembola
TT ,control,3,0,pitfall,acari,mesostigmata,,,,1,adult,5,5.11.2023,5.18.2023,,,Predatory Mites
TT ,control,3,0,pitfall,insecta,coleoptera,tenebrionidae,,,1,adult,1,5.11.2023,5.18.2023,,,
TT ,control,3,0,pitfall,diplopoda,spirobolida,,,,1,adult,2,5.11.2023,5.18.2023,,,Diplopoda
TT ,control,3,0,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,control,3,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,2,5.11.2023,5.18.2023,,,Formicidae
TT ,control,3,0,pitfall,collembola,poduromorpha,,,,4,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,control,3,0,pitfall,arachnida,araneae,,,,3,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,control,3,0,pitfall,arachnida,araneae,,,,4,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,control,3,0,pitfall,acari,oribatida,,,,2,adult,28,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,control,3,0,pitfall,acari,oribatida,,,,1,adult,165,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,control,3,0,pitfall,acari,astigmata,acaridae,,,1,adult,3,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,cloth,1,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,3,5.11.2023,5.18.2023,,,Formicidae
TT ,cloth,1,0,pitfall,insecta,hymenoptera,formicidae,,,2,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT ,cloth,1,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,5.11.2023,5.18.2023,,,Carabidae
TT ,cloth,1,0,pitfall,collembola,symphypleona,,,,2,adult,22,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,1,0,pitfall,collembola,symphypleona,,,,3,adult,56,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,1,0,pitfall,acari,mesostigmata,,,,1,adult,12,5.11.2023,5.18.2023,,,Predatory Mites
TT ,cloth,1,0,pitfall,acari,mesostigmata,,,,2,adult,2,5.11.2023,5.18.2023,,,Predatory Mites
TT ,cloth,1,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,4,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,1,0,pitfall,arachnida,araneae,,,,2,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,1,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,2,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,1,0,pitfall,insecta,coleoptera,staphylinidae,stenus,,9,adult,2,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,1,0,pitfall,insecta,coleoptera,staphylinidae,,,5,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,cloth,1,0,pitfall,arachnida,araneae,,,,7,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,1,0,pitfall,collembola,entomobryromorpha,tomoceridae,,,6,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,cloth,1,0,pitfall,arachnida,araneae,,,,4,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,cloth,1,0,pitfall,diplopoda,spirobolida,,,,1,adult,1,5.11.2023,5.18.2023,,,Diplopoda
TT ,cloth,1,0,pitfall,insecta,coleoptera,carabidae,,,3,adult,2,5.11.2023,5.18.2023,,,Carabidae
TT ,cloth,1,0,pitfall,insecta,coleoptera,tenebrionidae,,,1,adult,2,5.11.2023,5.18.2023,,,
TT ,cloth,1,0,pitfall,acari,prostigmata,uropodidae,,,5,adult,4,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,cloth,1,0,pitfall,insecta,coleoptera,carabidae,,,8,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT ,cloth,1,0,pitfall,acari,prostigmata,bdellidae,,,3,adult,3,5.11.2023,5.18.2023,,,Predatory Mites
TT ,cloth,1,0,pitfall,acari,oribatida,,,,1,adult,92,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,cloth,1,0,pitfall,acari,oribatida,,,,2,adult,5,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,control,5,0,pitfall,arachnida,araneae,,,,8,adult,2,5.11.2023,5.18.2023,,,Araneae
TT ,control,5,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,5,5.11.2023,5.18.2023,,,Carabidae
TT ,control,5,0,pitfall,insecta,coleoptera,carabidae,,,3,adult,3,5.11.2023,5.18.2023,,,Carabidae
TT ,control,5,0,pitfall,collembola,symphypleona,,,,3,adult,46,5.11.2023,5.18.2023,,,Collembola
TT ,control,5,0,pitfall,collembola,symphypleona,,,,2,adult,13,5.11.2023,5.18.2023,,,Collembola
TT ,control,5,0,pitfall,collembola,entomobryromorpha,tomoceridae,,,6,adult,2,5.11.2023,5.18.2023,,,Collembola
TT ,control,5,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,2,5.11.2023,5.18.2023,,,Collembola
TT ,control,5,0,pitfall,diplopoda,spirobolida,,,,1,adult,3,5.11.2023,5.18.2023,,,Diplopoda
TT ,control,5,0,pitfall,insecta,coleoptera,staphylinidae,,,5,adult,2,5.11.2023,5.18.2023,,,Staphylinidae
TT ,control,5,0,pitfall,acari,mesostigmata,,,,1,adult,1,5.11.2023,5.18.2023,,,Predatory Mites
TT ,control,5,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,5,5.11.2023,5.18.2023,,,Formicidae
TT ,control,5,0,pitfall,arachnida,araneae,,,,4,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,control,5,0,pitfall,acari,prostigmata,uropodidae,,,5,adult,1,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,control,5,0,pitfall,insecta,coleoptera,staphylinidae,,,17,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,control,5,0,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,control,5,0,pitfall,collembola,poduromorpha,,,,4,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,control,5,0,pitfall,acari,oribatida,,,,1,adult,30,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,control,5,0,pitfall,acari,astigmata,acaridae,,,1,adult,545,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,control,5,0,pitfall,acari,oribatida,,,,2,adult,115,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,combo,2,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,6,5.11.2023,5.18.2023,,,Carabidae
TT ,combo,2,0,pitfall,acari,mesostigmata,,,,1,adult,17,5.11.2023,5.18.2023,,,Predatory Mites
TT ,combo,2,0,pitfall,collembola,symphypleona,,,,3,adult,34,5.11.2023,5.18.2023,,,Collembola
TT ,combo,2,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,2,5.11.2023,5.18.2023,,,Staphylinidae
TT ,combo,2,0,pitfall,collembola,symphypleona,,,,2,adult,6,5.11.2023,5.18.2023,,,Collembola
TT ,combo,2,0,pitfall,insecta,coleoptera,tenebrionidae,,,1,adult,1,5.11.2023,5.18.2023,,,
TT ,combo,2,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,3,5.11.2023,5.18.2023,,,Formicidae
TT ,combo,2,0,pitfall,acari,prostigmata,bdellidae,,,3,adult,2,5.11.2023,5.18.2023,,,Predatory Mites
TT ,combo,2,0,pitfall,diplopoda,spirobolida,,,,1,adult,1,5.11.2023,5.18.2023,,,Diplopoda
TT ,combo,2,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,combo,2,0,pitfall,insecta,hymenoptera,formicidae,,,2,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT ,combo,2,0,pitfall,insecta,coleoptera,staphylinidae,stenus,,9,adult,2,5.11.2023,5.18.2023,,,Staphylinidae
TT ,combo,2,0,pitfall,arachnida,araneae,,,,3,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,combo,2,0,pitfall,acari,prostigmata,uropodidae,,,5,adult,5,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,combo,2,0,pitfall,arachnida,araneae,,,,4,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,combo,2,0,pitfall,acari,oribatida,,,,1,adult,247,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,combo,2,0,pitfall,acari,oribatida,,,,2,adult,5,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,combo,2,0,pitfall,acari,astigmata,acaridae,,,1,adult,2,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,nov,4,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,5.11.2023,5.18.2023,,,Carabidae
TT ,nov,4,0,pitfall,collembola,symphypleona,,,,3,adult,61,5.11.2023,5.18.2023,,,Collembola
TT ,nov,4,0,pitfall,collembola,symphypleona,,,,2,adult,41,5.11.2023,5.18.2023,,,Collembola
TT ,nov,4,0,pitfall,acari,mesostigmata,,,,1,adult,5,5.11.2023,5.18.2023,,,Predatory Mites
TT ,nov,4,0,pitfall,insecta,coleoptera,tenebrionidae,,,1,adult,1,5.11.2023,5.18.2023,,,
TT ,nov,4,0,pitfall,collembola,entomobryromorpha,tomoceridae,,,6,adult,2,5.11.2023,5.18.2023,,,Collembola
TT ,nov,4,0,pitfall,insecta,coleoptera,staphylinidae,,,11,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,nov,4,0,pitfall,acari,prostigmata,bdellidae,,,3,adult,1,5.11.2023,5.18.2023,,,Predatory Mites
TT ,nov,4,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,4,5.11.2023,5.18.2023,,,Collembola
TT ,nov,4,0,pitfall,collembola,poduromorpha,,,,4,adult,1,5.11.2023,5.18.2023,,,Collembola
TT ,nov,4,0,pitfall,acari,prostigmata,uropodidae,,,5,adult,4,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,nov,4,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,2,5.11.2023,5.18.2023,,,Elateridae
TT ,nov,4,0,pitfall,acari,mesostigmata,,,,2,adult,5,5.11.2023,5.18.2023,,,Predatory Mites
TT ,nov,4,0,pitfall,arachnida,araneae,,,,8,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,nov,4,0,pitfall,diplopoda,spirobolida,,,,1,adult,1,5.11.2023,5.18.2023,,,Diplopoda
TT ,nov,4,0,pitfall,insecta,hymenoptera,formicidae,,,2,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT ,nov,4,0,pitfall,acari,oribatida,,,,1,adult,123,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,nov,4,0,pitfall,acari,astigmata,acaridae,,,1,adult,671,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,nov,4,0,pitfall,acari,oribatida,,,,2,adult,48,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,control,2,0,pitfall,arachnida,araneae,,,,3,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,control,2,0,pitfall,acari,mesostigmata,,,,1,adult,13,5.11.2023,5.18.2023,,,Predatory Mites
TT ,control,2,0,pitfall,collembola,symphypleona,,,,3,adult,23,5.11.2023,5.18.2023,,,Collembola
TT ,control,2,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,3,5.11.2023,5.18.2023,,,Formicidae
TT ,control,2,0,pitfall,acari,prostigmata,uropodidae,,,5,adult,1,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT ,control,2,0,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,3,5.11.2023,5.18.2023,,,Collembola
TT ,control,2,0,pitfall,insecta,coleoptera,carabidae,,,5,larvae,1,5.11.2023,5.18.2023,,,Predatory Larvae
TT ,control,2,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT ,control,2,0,pitfall,arachnida,araneae,,,,7,adult,1,5.11.2023,5.18.2023,,,Araneae
TT ,control,2,0,pitfall,insecta,coleoptera,tenebrionidae,,,1,adult,1,5.11.2023,5.18.2023,,,
TT ,control,2,0,pitfall,acari,mesostigmata,,,,2,adult,3,5.11.2023,5.18.2023,,,Predatory Mites
TT ,control,2,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT ,control,2,0,pitfall,insecta,hymenoptera,formicidae,,,2,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT ,control,2,0,pitfall,acari,oribatida,,,,1,adult,273,5.11.2023,5.18.2023,,,Oribatid Mites
TT ,control,2,0,pitfall,acari,oribatida,,,,2,adult,7,5.11.2023,5.18.2023,,,Oribatid Mites
